# time	signal	sigma
-1.341999962045647976e-06	-2.470609267663666751e-04	1.871723262958308823e-03
-1.339999962102211839e-06	-2.444108954811168564e-04	1.861742791069339155e-03
-1.337999962158775702e-06	-2.480041582407773262e-04	1.853492063396148127e-03
-1.335999962215339565e-06	-2.485581195828916179e-04	1.849499296656971666e-03
-1.333999962271903428e-06	-2.472555618325145838e-04	1.847793873799402978e-03
-1.331999962328467291e-06	-2.508787684485056803e-04	1.844638144446746671e-03
-1.329999962385031154e-06	-2.522786437319568314e-04	1.841853013254227860e-03
-1.327999962441595017e-06	-2.548538153763801103e-04	1.845296100929798549e-03
-1.325999962498158879e-06	-2.533266787035243781e-04	1.848823001051310387e-03
-1.323999962554722742e-06	-2.546067785616533473e-04	1.846449856055548721e-03
-1.321999962611286605e-06	-2.506017877774482363e-04	1.844145696182721440e-03
-1.319999962667850468e-06	-2.509835719456620338e-04	1.846935857936833842e-03
-1.317999962724414331e-06	-2.503098351782256144e-04	1.847771529480061580e-03
-1.315999962780978194e-06	-2.444408393374463448e-04	1.844731828859346454e-03
-1.313999962837542057e-06	-2.424196290351372221e-04	1.843283254679569565e-03
-1.311999962894105920e-06	-2.409823239312728011e-04	1.847904171314197026e-03
-1.309999962950669783e-06	-2.360565595649047788e-04	1.847699849441125034e-03
-1.307999963007233646e-06	-2.327253055481359517e-04	1.848276946565577915e-03
-1.305999963063797509e-06	-2.335487615972248816e-04	1.851384574737879440e-03
-1.303999963120361372e-06	-2.336835089507121330e-04	1.857057367340642995e-03
-1.301999963176925235e-06	-2.289523796504920193e-04	1.861596748305808461e-03
-1.299999963233489098e-06	-2.339979194421824133e-04	1.861638649946348138e-03
-1.297999963290052960e-06	-2.340203773344302343e-04	1.866164129246584372e-03
-1.295999963346616823e-06	-2.340652931189259576e-04	1.864518366981765410e-03
-1.293999963403180686e-06	-2.341626106519999119e-04	1.863094670308227145e-03
-1.291999963459744549e-06	-2.371270524287199567e-04	1.863926012223409258e-03
-1.289999963516308412e-06	-2.397471398576390945e-04	1.863952070497998598e-03
-1.287999963572872275e-06	-2.432954868328040035e-04	1.861169245089772020e-03
-1.285999963629436138e-06	-2.434452061144564870e-04	1.862198651037424513e-03
-1.283999963686000001e-06	-2.473977951500832585e-04	1.862145443289593130e-03
-1.281999963742563864e-06	-2.505119562084558681e-04	1.867820833395944773e-03
-1.279999963799127727e-06	-2.513728420779574716e-04	1.870398957366224387e-03
-1.277999963855691590e-06	-2.487602406131208957e-04	1.873530193464813167e-03
-1.275999963912255453e-06	-2.505868158492810527e-04	1.877283617896316134e-03
-1.273999963968819316e-06	-2.503248071063895455e-04	1.877910238511603476e-03
-1.271999964025383179e-06	-2.519342893841539457e-04	1.880691609223930942e-03
-1.269999964081947041e-06	-2.502574334296454048e-04	1.884857524618365658e-03
-1.267999964138510904e-06	-2.538506961893060914e-04	1.885346756061659227e-03
