# time(us)	raw_signal(mV)	one_component(mV)	two_component(mV)	sum_components(mV)
6.501917950844901206e+00 -3.303531030268298530e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.503917950788337343e+00 -3.123531023901544579e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.505917950731773480e+00 -2.835531013714738258e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.507917950675209617e+00 -2.511531002254581146e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.509917950618645754e+00 -2.295530994614476406e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.511917950562081892e+00 -1.791530976787565343e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.513917950505518029e+00 -1.611530970420811393e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.515917950448954166e+00 -1.647530971694162183e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.517917950392390303e+00 -1.575530969147460603e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.519917950335826440e+00 -1.431530964054057442e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.521917950279262577e+00 -1.395530962780706652e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.523917950222698714e+00 -1.611530970420811393e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.525917950166134851e+00 -1.611530970420811393e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.527917950109570988e+00 -1.575530969147460603e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.529917950053007125e+00 -1.431530964054057442e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.531917949996443262e+00 -1.395530962780706652e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.533917949939879399e+00 -1.215530956413952701e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.535917949883315536e+00 -9.995309487738478493e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.537917949826751673e+00 -8.195309424070938986e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.539917949770187811e+00 -7.835309411337431085e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.541917949713623948e+00 -5.675309334936383676e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.543917949657060085e+00 -5.315309322202875775e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.545917949600496222e+00 -3.875309271268844724e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.547917949543932359e+00 -3.515309258535336823e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.549917949487368496e+00 -2.753091439337655710e-02 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.551917949430804633e+00 1.164690907000266035e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.553917949374240770e+00 2.604690957934297502e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.555917949317676907e+00 1.524690919733773797e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.557917949261113044e+00 1.164690907000266035e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.559917949204549181e+00 1.524690919733773797e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.561917949147985318e+00 -1.355309182134289414e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.563917949091421455e+00 -3.515309258535336823e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.565917949034857592e+00 -4.235309284002352626e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.567917948978293730e+00 -2.795309233068321020e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.569917948921729867e+00 -2.795309233068321020e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.571917948865166004e+00 -2.795309233068321020e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.573917948808602141e+00 -6.353091566672734725e-02 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.575917948752038278e+00 1.164690907000266035e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.577917948695474415e+00 4.404691021601837009e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.579917948638910552e+00 2.964690970667805403e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.581917948582346689e+00 4.764691034335344910e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.583917948525782826e+00 3.684690996134821206e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.585917948469218963e+00 2.964690970667805403e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.587917948412655100e+00 -6.353091566672734725e-02 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.589917948356091237e+00 1.164690907000266035e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.591917948299527374e+00 -3.155309245801828921e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.593917948242963512e+00 -3.875309271268844724e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.595917948186399649e+00 -9.635309475004970592e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.597917948129835786e+00 -1.071530951320549541e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.599917948073271923e+00 -1.107530952593900331e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.601917948016708060e+00 -9.275309462271462690e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.603917947960144197e+00 -8.915309449537954789e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.605917947903580334e+00 -7.835309411337431085e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.607917947847016471e+00 -6.395309360403399479e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.609917947790452608e+00 -5.675309334936383676e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.611917947733888745e+00 -6.035309347669891578e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.613917947677324882e+00 -3.155309245801828921e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.615917947620761019e+00 -2.435309220334813118e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.617917947564197156e+00 -6.353091566672734725e-02 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.619917947507633293e+00 -1.355309182134289414e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.621917947451069431e+00 -9.953091694007813739e-02 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.623917947394505568e+00 -1.355309182134289414e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.625917947337941705e+00 -3.155309245801828921e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.627917947281377842e+00 -7.835309411337431085e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.629917947224813979e+00 -9.635309475004970592e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.631917947168250116e+00 -1.035530950047198750e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.633917947111686253e+00 -1.071530951320549541e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.635917947055122390e+00 -1.287530958960654281e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.637917946998558527e+00 -1.395530962780706652e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.639917946941994664e+00 -1.395530962780706652e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.641917946885430801e+00 -1.179530955140601911e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.643917946828866938e+00 -1.251530957687303491e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.645917946772303075e+00 -8.195309424070938986e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.647917946715739212e+00 -7.475309398603923183e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.649917946659175350e+00 -5.675309334936383676e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.651917946602611487e+00 -6.035309347669891578e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.653917946546047624e+00 -7.835309411337431085e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.655917946489483761e+00 -8.195309424070938986e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.657917946432919898e+00 -1.143530953867251121e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.659917946376356035e+00 -1.287530958960654281e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.661917946319792172e+00 -1.359530961507355862e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.663917946263228309e+00 -1.431530964054057442e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.665917946206664446e+00 -1.467530965327408232e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.667917946150100583e+00 -1.575530969147460603e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.669917946093536720e+00 -1.647530971694162183e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.671917946036972857e+00 -1.755530975514214553e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.673917945980408994e+00 -1.827530978060916134e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.675917945923845132e+00 -1.935530981880968504e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.677917945867281269e+00 -2.223530992067774825e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.679917945810717406e+00 -2.367530997161177986e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.681917945754153543e+00 -2.259530993341125615e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.683917945697589680e+00 -2.691531008621335097e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.685917945641025817e+00 -2.619531006074633517e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.687917945584461954e+00 -2.727531009894685887e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.689917945527898091e+00 -2.763531011168036677e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.691917945471334228e+00 -2.907531016261439838e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.693917945414770365e+00 -2.979531018808141418e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.695917945358206502e+00 -3.123531023901544579e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.697917945301642639e+00 -3.339531031541649320e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.699917945245078776e+00 -3.483531036635052480e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.701917945188514913e+00 -3.051531021354842999e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.703917945131951051e+00 -2.943531017534790628e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.705917945075387188e+00 -2.583531004801282727e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.707917945018823325e+00 -2.439530999707879566e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.709917944962259462e+00 -2.259530993341125615e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.711917944905695599e+00 -1.827530978060916134e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.713917944849131736e+00 -1.755530975514214553e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.715917944792567873e+00 -1.647530971694162183e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.717917944736004010e+00 -1.503530966600759022e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.719917944679440147e+00 -1.503530966600759022e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.721917944622876284e+00 -1.683530972967512973e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.723917944566312421e+00 -1.647530971694162183e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.725917944509748558e+00 -1.719530974240863763e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.727917944453184695e+00 -1.611530970420811393e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.729917944396620832e+00 -1.683530972967512973e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.731917944340056970e+00 -2.043530985701020875e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.733917944283493107e+00 -2.079530986974371665e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.735917944226929244e+00 -1.899530980607617714e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.737917944170365381e+00 -2.079530986974371665e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.739917944113801518e+00 -2.259530993341125615e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.741917944057237655e+00 -2.223530992067774825e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.743917944000673792e+00 -2.079530986974371665e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.745917943944109929e+00 -1.719530974240863763e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.747917943887546066e+00 -1.683530972967512973e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.749917943830982203e+00 -1.503530966600759022e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.751917943774418340e+00 -9.635309475004970592e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.753917943717854477e+00 -9.995309487738478493e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.755917943661290614e+00 -1.071530951320549541e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.757917943604726752e+00 -1.251530957687303491e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.759917943548162889e+00 -1.179530955140601911e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.761917943491599026e+00 -1.215530956413952701e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.763917943435035163e+00 -1.323530960234005072e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.765917943378471300e+00 -1.359530961507355862e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.767917943321907437e+00 -1.251530957687303491e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.769917943265343574e+00 -1.071530951320549541e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.771917943208779711e+00 -1.035530950047198750e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.773917943152215848e+00 -8.915309449537954789e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.775917943095651985e+00 -4.955309309469368428e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.777917943039088122e+00 -3.875309271268844724e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.779917942982524259e+00 -9.953091694007813739e-02 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.781917942925960396e+00 3.324690983401313304e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.783917942869396533e+00 5.124691047068853367e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.785917942812832671e+00 1.016469122533796288e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.787917942756268808e+00 1.160469127627199448e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.789917942699704945e+00 1.376469135267304189e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.791917942643141082e+00 1.520469140360707350e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.793917942586577219e+00 1.808469150547513671e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.795917942530013356e+00 1.700469146727461300e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.797917942473449493e+00 1.772469149274162881e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.799917942416885630e+00 1.880469153094215251e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.801917942360321767e+00 1.844469151820864461e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.803917942303757904e+00 1.628469144180759720e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.805917942247194041e+00 1.736469148000812091e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.807917942190630178e+00 2.060469159460969202e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.809917942134066315e+00 2.132469162007670782e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.811917942077502452e+00 2.060469159460969202e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.813917942020938590e+00 2.132469162007670782e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.815917941964374727e+00 2.204469164554372362e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.817917941907810864e+00 2.168469163281021572e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.819917941851247001e+00 1.988469156914267622e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.821917941794683138e+00 2.060469159460969202e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.823917941738119275e+00 1.844469151820864461e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.825917941681555412e+00 1.952469155640916831e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.827917941624991549e+00 1.700469146727461300e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.829917941568427686e+00 1.916469154367566041e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.831917941511863823e+00 2.132469162007670782e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.833917941455299960e+00 2.096469160734319992e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.835917941398736097e+00 1.844469151820864461e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.837917941342172234e+00 1.880469153094215251e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.839917941285608372e+00 1.952469155640916831e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.841917941229044509e+00 1.988469156914267622e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.843917941172480646e+00 1.772469149274162881e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.845917941115916783e+00 1.916469154367566041e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.847917941059352920e+00 1.952469155640916831e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.849917941002789057e+00 1.988469156914267622e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.851917940946225194e+00 1.952469155640916831e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.853917940889661331e+00 2.168469163281021572e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.855917940833097468e+00 2.024469158187618412e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.857917940776533605e+00 2.312469168374424733e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.859917940719969742e+00 2.096469160734319992e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.861917940663405879e+00 2.240469165827723153e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.863917940606842016e+00 2.168469163281021572e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.865917940550278153e+00 2.024469158187618412e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.867917940493714291e+00 1.628469144180759720e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.869917940437150428e+00 1.556469141634058140e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.871917940380586565e+00 1.484469139087356560e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.873917940324022702e+00 1.124469126353848658e+00 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.875917940267458839e+00 9.804691212604456085e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.877917940210894976e+00 6.204691085269377071e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.879917940154331113e+00 7.284691123469900775e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.881917940097767250e+00 7.284691123469900775e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.883917940041203387e+00 2.244690945200789600e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.885917939984639524e+00 3.324690983401313304e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.887917939928075661e+00 1.164690907000266035e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.889917939871511798e+00 2.244690945200789600e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.891917939814947935e+00 -3.155309245801828921e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.893917939758384072e+00 -2.435309220334813118e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.895917939701820210e+00 -3.515309258535336823e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.897917939645256347e+00 -3.155309245801828921e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.899917939588692484e+00 -5.675309334936383676e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.901917939532128621e+00 -3.875309271268844724e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.903917939475564758e+00 -3.515309258535336823e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.905917939419000895e+00 -1.715309194867797316e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.907917939362437032e+00 -3.875309271268844724e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.909917939305873169e+00 -2.435309220334813118e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.911917939249309306e+00 -3.155309245801828921e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.913917939192745443e+00 -2.435309220334813118e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.915917939136181580e+00 -3.875309271268844724e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.917917939079617717e+00 -4.595309296735860527e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.919917939023053854e+00 -2.795309233068321020e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.921917938966489992e+00 1.164690907000266035e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.923917938909926129e+00 8.046908942667581333e-02 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.925917938853362266e+00 8.046908942667581333e-02 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.927917938796798403e+00 2.604690957934297502e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.929917938740234540e+00 4.044691008868329107e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.931917938683670677e+00 1.164690907000266035e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.933917938627106814e+00 1.164690907000266035e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.935917938570542951e+00 -2.753091439337655710e-02 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.937917938513979088e+00 4.446908815332502318e-02 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.939917938457415225e+00 -2.795309233068321020e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.941917938400851362e+00 -1.715309194867797316e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.943917938344287499e+00 -2.075309207601305217e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.945917938287723636e+00 -2.753091439337655710e-02 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.947917938231159773e+00 -5.675309334936383676e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.949917938174595911e+00 -7.475309398603923183e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.951917938118032048e+00 -7.115309385870415282e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.953917938061468185e+00 -7.115309385870415282e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.955917938004904322e+00 -9.995309487738478493e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.957917937948340459e+00 -7.835309411337431085e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
6.959917937891776596e+00 -7.835309411337431085e-01 8.936175617107082469e-02 1.144206416495357759e-01 2.037823978206065867e-01
